#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        3263     1.72293     1.72317  0.00313374
        3264     1.71981     1.72317  0.00313278
        3265     1.71654     1.72316  0.00313182
        3266     1.71312     1.72316  0.00313086
        3267     1.70956     1.72316  0.00312991
        3268     1.70589     1.72315  0.00312895
        3269     1.70211     1.72315    0.003128
        3270     1.69823     1.72314  0.00312706
        3271     1.69428     1.72313  0.00312611
        3272     1.69026     1.72312  0.00312517
        3273     1.68619     1.72311  0.00312424
        3274      1.6821      1.7231  0.00312331
        3275       1.678     1.72308  0.00312239
        3276      1.6739     1.72307  0.00312147
        3277     1.66983     1.72305  0.00312056
        3278      1.6658     1.72303  0.00311965
        3279     1.66184     1.72301  0.00311876
        3280     1.65796     1.72299  0.00311787
        3281     1.65418     1.72297  0.00311699
        3282     1.65053     1.72295  0.00311612
        3283     1.64701     1.72293  0.00311526
        3284     1.64366      1.7229   0.0031144
        3285     1.64049     1.72288  0.00311355
        3286      1.6375     1.72285  0.00311272
        3287     1.63473     1.72283  0.00311188
        3288     1.63218      1.7228  0.00311106
        3289     1.62986     1.72277  0.00311024
        3290      1.6278     1.72274  0.00310943
        3291     1.62598     1.72271  0.00310863
        3292     1.62444     1.72268  0.00310782
        3293     1.62316     1.72265  0.00310703
        3294     1.62215     1.72262  0.00310623
        3295     1.62142     1.72259  0.00310544
        3296     1.62097     1.72256  0.00310465
        3297     1.62078     1.72253  0.00310387
        3298     1.62086      1.7225  0.00310308
        3299     1.62119     1.72247  0.00310229
        3300     1.62177     1.72244   0.0031015
        3301     1.62258     1.72241  0.00310071
        3302     1.62362     1.72238  0.00309991
        3303     1.62486     1.72235  0.00309911
        3304     1.62628     1.72232  0.00309831
        3305     1.62788     1.72229  0.00309751
        3306     1.62962     1.72226   0.0030967
        3307      1.6315     1.72223  0.00309588
        3308     1.63348     1.72221  0.00309506
        3309     1.63555     1.72218  0.00309424
        3310     1.63769     1.72216  0.00309341
        3311     1.63987     1.72213  0.00309257
        3312     1.64209     1.72211  0.00309173
        3313      1.6443     1.72208  0.00309089
        3314     1.64651     1.72206  0.00309004
        3315     1.64868     1.72204  0.00308919
        3316     1.65081     1.72202  0.00308833
        3317     1.65287       1.722  0.00308747
        3318     1.65486     1.72198  0.00308661
        3319     1.65675     1.72196  0.00308574
        3320     1.65854     1.72194  0.00308487
        3321     1.66021     1.72192    0.003084
        3322     1.66175      1.7219  0.00308312
        3323     1.66315     1.72188  0.00308224
        3324      1.6644     1.72186  0.00308137
        3325     1.66549     1.72185  0.00308049
        3326     1.66641     1.72183   0.0030796
        3327     1.66715     1.72181  0.00307872
        3328     1.66772      1.7218  0.00307784
        3329      1.6681     1.72178  0.00307696
        3330     1.66828     1.72177  0.00307608
        3331     1.66827     1.72175  0.00307519
        3332     1.66807     1.72173  0.00307431
        3333     1.66766     1.72172  0.00307343
        3334     1.66706      1.7217  0.00307256
        3335     1.66626     1.72169  0.00307168
        3336     1.66528     1.72167  0.00307081
        3337     1.66411     1.72165  0.00306993
        3338     1.66276     1.72163  0.00306906
        3339     1.66124     1.72162   0.0030682
        3340     1.65956      1.7216  0.00306734
        3341     1.65774     1.72158  0.00306648
        3342     1.65578     1.72156  0.00306562
        3343     1.65372     1.72154  0.00306477
        3344     1.65156     1.72152  0.00306393
        3345     1.64934     1.72149  0.00306309
        3346     1.64706     1.72147  0.00306225
        3347     1.64475     1.72145  0.00306142
        3348     1.64244     1.72143   0.0030606
        3349     1.64015      1.7214  0.00305978
        3350     1.63791     1.72138  0.00305897
        3351     1.63575     1.72135  0.00305817
        3352     1.63368     1.72133  0.00305737
        3353     1.63174      1.7213  0.00305657
        3354     1.62995     1.72127  0.00305578
        3355     1.62832     1.72124    0.003055
        3356     1.62688     1.72122  0.00305421
        3357     1.62566     1.72119  0.00305344
        3358     1.62465     1.72116  0.00305266
        3359     1.62389     1.72113  0.00305189
        3360     1.62337      1.7211  0.00305112
        3361     1.62311     1.72107  0.00305035
        3362     1.62311     1.72104  0.00304959
        3363     1.62337     1.72101  0.00304882
        3364     1.62389     1.72098  0.00304805
        3365     1.62466     1.72096  0.00304728
        3366     1.62568     1.72093   0.0030465
        3367     1.62692      1.7209  0.00304573
        3368     1.62837     1.72087  0.00304494
        3369     1.63002     1.72084  0.00304416
        3370     1.63184     1.72082  0.00304337
        3371     1.63381     1.72079  0.00304258
        3372     1.63591     1.72077  0.00304178
        3373      1.6381     1.72074  0.00304098
        3374     1.64036     1.72072  0.00304017
        3375     1.64266      1.7207  0.00303936
        3376     1.64497     1.72067  0.00303854
        3377     1.64725     1.72065  0.00303772
        3378     1.64949     1.72063  0.00303689
        3379     1.65165     1.72061  0.00303606
        3380      1.6537     1.72059  0.00303523
        3381     1.65562     1.72057  0.00303439
        3382     1.65738     1.72055  0.00303355
        3383     1.65896     1.72053  0.00303271
        3384     1.66035     1.72052  0.00303186
        3385     1.66153      1.7205  0.00303102
        3386     1.66249     1.72048  0.00303017
        3387     1.66321     1.72047  0.00302932
        3388      1.6637     1.72045  0.00302848
        3389     1.66396     1.72043  0.00302763
        3390     1.66399     1.72042  0.00302678
        3391     1.66381      1.7204  0.00302593
        3392     1.66343     1.72038  0.00302509
        3393     1.66286     1.72036  0.00302425
        3394     1.66213     1.72035   0.0030234
        3395     1.66127     1.72033  0.00302256
        3396      1.6603     1.72031  0.00302172
        3397     1.65925     1.72029  0.00302089
        3398     1.65815     1.72028  0.00302005
        3399     1.65704     1.72026  0.00301922
        3400     1.65594     1.72024  0.00301839
        3401     1.65488     1.72022  0.00301757
        3402     1.65389      1.7202  0.00301674
        3403       1.653     1.72018  0.00301592
        3404     1.65223     1.72016   0.0030151
        3405     1.65159     1.72014  0.00301428
        3406     1.65112     1.72012  0.00301347
        3407     1.65082      1.7201  0.00301265
        3408      1.6507     1.72008  0.00301184
        3409     1.65077     1.72006  0.00301102
        3410     1.65105     1.72004  0.00301021
        3411     1.65152     1.72002  0.00300939
        3412      1.6522        1.72  0.00300857
        3413     1.65307     1.71998  0.00300776
        3414     1.65415     1.71996  0.00300694
        3415     1.65543     1.71994  0.00300612
        3416     1.65689     1.71992  0.00300529
        3417     1.65854      1.7199  0.00300447
        3418     1.66036     1.71989  0.00300364
        3419     1.66236     1.71987  0.00300281
        3420      1.6645     1.71985  0.00300197
        3421      1.6668     1.71984  0.00300114
        3422     1.66923     1.71982  0.00300029
        3423     1.67178     1.71981  0.00299945
        3424     1.67445      1.7198   0.0029986
        3425      1.6772     1.71978  0.00299775
        3426     1.68003     1.71977   0.0029969
        3427     1.68292     1.71976  0.00299605
        3428     1.68585     1.71975  0.00299519
        3429     1.68881     1.71974  0.00299433
        3430     1.69177     1.71973  0.00299347
        3431     1.69474     1.71973   0.0029926
        3432     1.69769     1.71972  0.00299174
        3433      1.7006     1.71972  0.00299087
        3434     1.70347     1.71971  0.00299001
        3435     1.70628     1.71971  0.00298914
        3436     1.70903      1.7197  0.00298827
        3437     1.71171      1.7197   0.0029874
        3438     1.71431      1.7197  0.00298653
        3439     1.71682      1.7197  0.00298566
        3440     1.71925      1.7197   0.0029848
        3441     1.72158      1.7197  0.00298393
        3442     1.72383      1.7197  0.00298306
        3443     1.72598      1.7197   0.0029822
        3444     1.72804      1.7197  0.00298133
        3445     1.73001     1.71971  0.00298047
        3446     1.73188     1.71971   0.0029796
        3447     1.73367     1.71972  0.00297874
        3448     1.73537     1.71972  0.00297788
        3449     1.73697     1.71972  0.00297702
        3450     1.73849     1.71973  0.00297617
        3451     1.73993     1.71974  0.00297531
        3452     1.74128     1.71974  0.00297445
        3453     1.74255     1.71975   0.0029736
        3454     1.74374     1.71976  0.00297275
        3455     1.74485     1.71976  0.00297189
        3456     1.74588     1.71977  0.00297104
        3457     1.74683     1.71978   0.0029702
        3458     1.74771     1.71979  0.00296935
        3459     1.74852     1.71979   0.0029685
        3460     1.74926      1.7198  0.00296765
        3461     1.74993     1.71981  0.00296681
        3462     1.75054     1.71982  0.00296597
        3463     1.75109     1.71983  0.00296512
        3464     1.75159     1.71984  0.00296428
        3465     1.75204     1.71985  0.00296344
        3466     1.75244     1.71986   0.0029626
        3467      1.7528     1.71987  0.00296176
        3468     1.75312     1.71988  0.00296092
        3469      1.7534     1.71989  0.00296009
        3470     1.75366      1.7199  0.00295925
        3471     1.75388     1.71991  0.00295841
        3472     1.75407     1.71992  0.00295758
        3473     1.75423     1.71993  0.00295674
        3474     1.75436     1.71994  0.00295591
        3475     1.75447     1.71995  0.00295507
        3476     1.75454     1.71996  0.00295424
        3477     1.75458     1.71997  0.00295341
        3478     1.75458     1.71998  0.00295257
        3479     1.75454     1.71999  0.00295174
        3480     1.75445        1.72  0.00295091
        3481     1.75432     1.72001  0.00295008
        3482     1.75414     1.72001  0.00294925
