#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         695       -0.36   -0.451396  0.00492266
         696       -0.44   -0.451379  0.00491562
         697       -0.36   -0.451248  0.00491031
         698       -0.36   -0.451117  0.00490502
         699       -0.44   -0.451102  0.00489802
         700       -0.44   -0.451086  0.00489105
         701       -0.68   -0.451412  0.00489496
         702       -0.76   -0.451852  0.00490769
         703       -0.52   -0.451949  0.00490167
         704       -0.44   -0.451932  0.00489473
         705       -0.52   -0.452028  0.00488874
         706       -0.36   -0.451898  0.00488356
         707       -0.12   -0.451429  0.00489916
         708       -0.36   -0.451299  0.00489394
         709        -0.2   -0.450945  0.00489986
         710       -0.28   -0.450704  0.00489887
         711        -0.6   -0.450914  0.00489648
         712       -0.44   -0.450899  0.00488962
         713       -0.52   -0.450996  0.00488373
         714       -0.36   -0.450868  0.00487855
         715       -0.36   -0.450741  0.00487338
         716       -0.44   -0.450726   0.0048666
         717       -0.36     -0.4506  0.00486145
         718       -0.28   -0.450362  0.00486049
         719       -0.52   -0.450459  0.00485469
         720       -0.28   -0.450222  0.00485372
         721       -0.52   -0.450319  0.00484795
         722       -0.44   -0.450305  0.00484126
         723       -0.44    -0.45029  0.00483458
         724       -0.52   -0.450387  0.00482886
         725       -0.28   -0.450152  0.00482792
         726       -0.36   -0.450028  0.00482286
         727        -0.6   -0.450234  0.00482064
         728       -0.52    -0.45033  0.00481497
         729       -0.28   -0.450096  0.00481403
         730       -0.28   -0.449863  0.00481307
         731        -0.2   -0.449521  0.00481861
         732        -0.6   -0.449727  0.00481641
         733       -0.44   -0.449714  0.00480986
         734        -0.6   -0.449918  0.00480766
         735       -0.76    -0.45034   0.0048196
         736       -0.68   -0.450652  0.00482314
         737        -0.6   -0.450855  0.00482085
         738        -0.6   -0.451057  0.00481855
         739        -0.6   -0.451258  0.00481624
         740       -0.44   -0.451243  0.00480976
         741       -0.36    -0.45112  0.00480484
         742       -0.84   -0.451644  0.00482687
         743        -0.6   -0.451844   0.0048245
         744       -0.44   -0.451828  0.00481804
         745        -0.6   -0.452027  0.00481568
         746       -0.44   -0.452011  0.00480925
         747       -0.44   -0.451995  0.00480284
         748        -0.6   -0.452193  0.00480049
         749       -0.44   -0.452176  0.00479411
         750       -0.28   -0.451947  0.00479321
         751        -0.6   -0.452144  0.00479088
         752        -0.6    -0.45234  0.00478854
         753       -0.36   -0.452218  0.00478375
         754        -0.6   -0.452414  0.00478142
         755       -0.52   -0.452503  0.00477593
         756       -0.52   -0.452593  0.00477044
         757        -0.6   -0.452787  0.00476811
         758        -0.6   -0.452982  0.00476578
         759       -0.52    -0.45307  0.00476032
         760        -0.6   -0.453263  0.00475798
         761       -0.76   -0.453666  0.00476877
         762       -0.44   -0.453648  0.00476254
         763       -0.52   -0.453735  0.00475709
         764       -0.84   -0.454241  0.00477766
         765       -0.76   -0.454641   0.0047881
         766       -0.52   -0.454726  0.00478261
         767       -0.52   -0.454811  0.00477713
         768       -0.36   -0.454688  0.00477251
         769       -0.52   -0.454772  0.00476706
         770        -0.6   -0.454961   0.0047646
         771       -0.36   -0.454838  0.00476001
         772       -0.44   -0.454819  0.00475388
         773       -0.44   -0.454799  0.00474777
         774        -0.6   -0.454987  0.00474534
         775       -0.36   -0.454865   0.0047408
         776        -0.6   -0.455052  0.00473838
         777       -0.44   -0.455032  0.00473232
         778       -0.52   -0.455116  0.00472697
         779       -0.36   -0.454994  0.00472248
         780       -0.52   -0.455077  0.00471716
         781        -0.6   -0.455262  0.00471477
         782       -0.52   -0.455345  0.00470947
         783       -0.44   -0.455326   0.0047035
         784       -0.52   -0.455408  0.00469822
         785       -0.52    -0.45549  0.00469296
         786       -0.12   -0.455064  0.00470636
         787        -0.2    -0.45474  0.00471152
         788       -0.28   -0.454518  0.00471076
         789       -0.36   -0.454398  0.00470631
         790       -0.44    -0.45438  0.00470039
         791       -0.52   -0.454463  0.00469518
         792        -0.6   -0.454646  0.00469284
         793       -0.36   -0.454527  0.00468844
         794       -0.36   -0.454408  0.00468405
         795       -0.36   -0.454289  0.00467966
         796        -0.6   -0.454472  0.00467736
         797       -0.52   -0.454555  0.00467222
         798       -0.68   -0.454837   0.0046749
         799       -0.36   -0.454718  0.00467055
         800       -0.68      -0.455  0.00467319
         801        -0.6   -0.455181  0.00467087
         802       -0.52   -0.455262  0.00466574
         803       -0.68   -0.455542  0.00466832
         804       -0.76    -0.45592  0.00467784
         805        -0.6   -0.456099  0.00467546
         806       -0.36    -0.45598  0.00467117
         807       -0.52   -0.456059  0.00466606
         808        -0.6   -0.456238  0.00466368
         809       -0.36   -0.456119  0.00465944
         810       -0.68   -0.456395  0.00466188
         811        -0.6   -0.456572  0.00465949
         812       -0.68   -0.456847  0.00466187
         813       -0.68   -0.457122  0.00466421
         814       -0.68   -0.457396  0.00466651
         815       -0.52   -0.457472  0.00466141
         816        -0.6   -0.457647  0.00465897
         817       -0.68   -0.457919  0.00466121
         818       -0.68   -0.458191  0.00466341
         819       -0.44   -0.458168  0.00465777
         820       -0.44   -0.458146  0.00465214
         821       -0.44   -0.458124  0.00464653
         822       -0.52     -0.4582  0.00464149
         823       -0.36    -0.45808  0.00463738
         824       -0.44   -0.458058  0.00463181
         825       -0.44   -0.458036  0.00462624
         826        -0.2   -0.457724  0.00463118
         827       -0.28   -0.457509  0.00463056
         828       -0.44   -0.457488  0.00462502
         829        -0.6    -0.45766  0.00462263
         830        -0.6   -0.457831  0.00462024
         831       -0.76   -0.458195  0.00462897
         832       -0.52   -0.458269    0.004624
         833       -0.44   -0.458247   0.0046185
         834       -0.52   -0.458321  0.00461356
         835       -0.44   -0.458299  0.00460808
         836       -0.44   -0.458278  0.00460262
         837       -0.44   -0.458256  0.00459718
         838       -0.36   -0.458138  0.00459319
         839       -0.36   -0.458021   0.0045892
         840        -0.2   -0.457714  0.00459401
         841       -0.28   -0.457503   0.0045934
         842        -0.6   -0.457672  0.00459106
         843       -0.52   -0.457746  0.00458621
         844       -0.36    -0.45763  0.00458224
         845       -0.44   -0.457609  0.00457686
         846       -0.68   -0.457872    0.004579
         847        -0.6    -0.45804  0.00457666
         848       -0.36   -0.457925  0.00457273
         849       -0.52   -0.457998  0.00456793
         850       -0.36   -0.457882  0.00456401
         851       -0.52   -0.457955  0.00455923
         852       -0.28   -0.457746  0.00455866
         853       -0.44   -0.457726  0.00455336
         854       -0.76    -0.45808  0.00456177
         855       -0.68   -0.458339  0.00456381
         856       -0.36   -0.458224  0.00455992
         857       -0.36    -0.45811  0.00455604
         858       -0.52   -0.458182   0.0045513
         859       -0.28   -0.457974  0.00455073
         860        -0.2   -0.457674  0.00455531
         861       -0.52   -0.457747   0.0045506
         862        -0.6   -0.457912  0.00454831
         863       -0.44   -0.457891  0.00454309
         864       -0.52   -0.457963   0.0045384
         865       -0.52   -0.458035  0.00453372
         866       -0.52   -0.458106  0.00452905
         867       -0.28   -0.457901  0.00452848
         868       -0.36   -0.457788  0.00452467
         869        -0.2   -0.457491  0.00452917
         870       -0.44   -0.457471  0.00452401
         871        -0.6   -0.457635  0.00452178
         872       -0.68    -0.45789  0.00452378
         873       -0.84   -0.458328  0.00453972
         874       -0.68   -0.458581   0.0045416
         875        -0.6   -0.458743  0.00453929
         876       -0.44   -0.458721  0.00453416
         877       -0.44     -0.4587  0.00452904
         878       -0.52    -0.45877  0.00452442
         879       -0.44   -0.458749  0.00451932
         880        -0.6   -0.458909  0.00451704
         881       -0.68    -0.45916  0.00451887
         882        -0.6    -0.45932  0.00451657
         883       -0.36   -0.459207  0.00451286
         884       -0.36   -0.459095  0.00450915
         885       -0.68   -0.459345  0.00451095
         886       -0.52   -0.459413  0.00450638
         887        -0.2   -0.459121  0.00451078
         888       -0.52   -0.459189  0.00450622
         889       -0.44   -0.459168  0.00450121
         890       -0.36   -0.459056  0.00449753
         891        -0.6   -0.459214  0.00449526
         892       -0.68   -0.459462  0.00449703
         893       -0.76   -0.459798  0.00450457
         894       -0.68   -0.460045  0.00450626
         895       -0.52   -0.460112  0.00450172
         896       -0.12   -0.459732  0.00451268
         897       -0.36   -0.459621  0.00450901
         898       -0.28   -0.459421  0.00450843
         899       -0.52   -0.459488  0.00450392
         900        -0.6   -0.459644  0.00450162
         901        -0.6     -0.4598  0.00449931
         902       -0.36    -0.45969  0.00449569
         903       -0.44   -0.459668  0.00449076
         904       -0.36   -0.459558  0.00448715
         905       -0.44   -0.459536  0.00448224
         906       -0.36   -0.459426  0.00447864
         907        -0.6   -0.459581  0.00447638
         908       -0.52   -0.459648  0.00447195
         909       -0.36   -0.459538  0.00446837
         910       -0.44   -0.459516  0.00446351
         911       -0.52   -0.459583  0.00445911
         912        -0.6   -0.459737  0.00445687
         913       -0.52   -0.459803  0.00445248
         914        -0.6   -0.459956  0.00445025
         915        -0.6   -0.460109  0.00444802
         916       -0.44   -0.460087  0.00444322
         917       -0.44   -0.460065  0.00443843
         918       -0.44   -0.460044  0.00443364
         919       -0.68   -0.460283  0.00443528
