#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        3368       -0.36   -0.459905  0.00218237
        3369       -0.52   -0.459923  0.00218179
        3370       -0.36   -0.459893  0.00218135
        3371       -0.44   -0.459887  0.00218071
        3372        -0.6   -0.459929  0.00218046
        3373        -0.6    -0.45997   0.0021802
        3374       -0.76   -0.460059  0.00218137
        3375       -0.68   -0.460124   0.0021817
        3376       -0.76   -0.460213  0.00218286
        3377       -0.52   -0.460231  0.00218228
        3378        -0.6   -0.460272  0.00218203
        3379       -0.68   -0.460337  0.00218235
        3380        -0.6   -0.460379   0.0021821
        3381        -0.6    -0.46042  0.00218184
        3382       -0.68   -0.460485  0.00218216
        3383       -0.52   -0.460503  0.00218159
        3384       -0.44   -0.460496  0.00218095
        3385       -0.52   -0.460514  0.00218038
        3386       -0.52   -0.460532  0.00217981
        3387       -0.36   -0.460502  0.00217937
        3388       -0.52   -0.460519  0.00217879
        3389       -0.52   -0.460537  0.00217822
        3390        -0.6   -0.460578  0.00217797
        3391       -0.44   -0.460572  0.00217733
        3392       -0.36   -0.460542  0.00217689
        3393       -0.44   -0.460536  0.00217626
        3394       -0.44    -0.46053  0.00217563
        3395       -0.52   -0.460548  0.00217506
        3396       -0.52   -0.460565  0.00217449
        3397       -0.44   -0.460559  0.00217386
        3398        -0.6     -0.4606   0.0021736
        3399       -0.44   -0.460594  0.00217297
        3400        -0.6   -0.460635  0.00217272
        3401        -0.6   -0.460676  0.00217247
        3402       -0.52   -0.460694   0.0021719
        3403       -0.52   -0.460711  0.00217133
        3404       -0.36   -0.460682  0.00217089
        3405        -0.6   -0.460722  0.00217064
        3406        -0.6   -0.460763  0.00217039
        3407        -0.6   -0.460804  0.00217014
        3408       -0.44   -0.460798  0.00216951
        3409       -0.52   -0.460815  0.00216894
        3410       -0.52   -0.460833  0.00216838
        3411       -0.52    -0.46085  0.00216781
        3412        -0.6   -0.460891  0.00216756
        3413        -0.6   -0.460932  0.00216731
        3414       -0.52   -0.460949  0.00216674
        3415       -0.52   -0.460966  0.00216617
        3416       -0.36   -0.460937  0.00216574
        3417        -0.6   -0.460977  0.00216549
        3418       -0.44   -0.460971  0.00216487
        3419       -0.52   -0.460989   0.0021643
        3420       -0.52   -0.461006  0.00216374
        3421       -0.52   -0.461023  0.00216317
        3422       -0.52    -0.46104  0.00216261
        3423       -0.68   -0.461104  0.00216292
        3424        -0.6   -0.461145  0.00216267
        3425       -0.52   -0.461162  0.00216211
        3426        -0.6   -0.461203  0.00216186
        3427        -0.6   -0.461243  0.00216161
        3428       -0.52    -0.46126  0.00216104
        3429       -0.52   -0.461277  0.00216048
        3430       -0.36   -0.461248  0.00216005
        3431       -0.44   -0.461242  0.00215943
        3432       -0.36   -0.461212  0.00215901
        3433       -0.52   -0.461229  0.00215844
        3434       -0.44   -0.461223  0.00215782
        3435       -0.28    -0.46117  0.00215784
        3436       -0.28   -0.461118  0.00215786
        3437       -0.36   -0.461088  0.00215743
        3438       -0.44   -0.461082  0.00215681
        3439       -0.36   -0.461053  0.00215638
        3440        -0.6   -0.461093  0.00215614
        3441        -0.6   -0.461133  0.00215589
        3442       -0.68   -0.461197   0.0021562
        3443       -0.44   -0.461191  0.00215558
        3444       -0.52   -0.461208  0.00215502
        3445        -0.6   -0.461248  0.00215477
        3446       -0.44   -0.461242  0.00215416
        3447       -0.44   -0.461236  0.00215354
        3448        -0.2    -0.46116  0.00215425
        3449       -0.28   -0.461108  0.00215426
        3450       -0.44   -0.461101  0.00215365
        3451        -0.6   -0.461142   0.0021534
        3452       -0.28   -0.461089  0.00215342
        3453       -0.44   -0.461083   0.0021528
        3454       -0.36   -0.461054  0.00215238
        3455       -0.36   -0.461025  0.00215195
        3456       -0.36   -0.460995  0.00215153
        3457        -0.2    -0.46092  0.00215223
        3458        -0.2   -0.460844  0.00215293
        3459       -0.52   -0.460862  0.00215238
        3460       -0.52   -0.460879  0.00215182
        3461       -0.36   -0.460849   0.0021514
        3462       -0.36    -0.46082  0.00215097
        3463       -0.52   -0.460837  0.00215042
        3464       -0.52   -0.460855  0.00214987
        3465       -0.36   -0.460825  0.00214944
        3466       -0.36   -0.460796  0.00214902
        3467       -0.52   -0.460813  0.00214847
        3468       -0.68   -0.460877  0.00214878
        3469       -0.44   -0.460871  0.00214817
        3470       -0.44   -0.460865  0.00214756
        3471       -0.52   -0.460882  0.00214701
        3472       -0.44   -0.460876   0.0021464
        3473       -0.52   -0.460893  0.00214584
        3474       -0.12   -0.460794  0.00214747
        3475       -0.28   -0.460742  0.00214748
        3476        -0.6   -0.460783  0.00214724
        3477       -0.52     -0.4608  0.00214669
        3478       -0.52   -0.460817  0.00214614
        3479       -0.52   -0.460834  0.00214559
        3480       -0.52   -0.460851  0.00214504
        3481       -0.52   -0.460868  0.00214449
        3482       -0.52   -0.460885  0.00214394
        3483       -0.52   -0.460902  0.00214339
        3484       -0.36   -0.460873  0.00214297
        3485       -0.44   -0.460867  0.00214237
        3486       -0.44   -0.460861  0.00214176
        3487       -0.12   -0.460763  0.00214338
        3488       -0.28   -0.460711  0.00214339
        3489       -0.36   -0.460682  0.00214297
        3490       -0.36   -0.460653  0.00214255
        3491       -0.36   -0.460624  0.00214213
        3492       -0.44   -0.460619  0.00214152
        3493       -0.36    -0.46059   0.0021411
        3494       -0.28   -0.460538  0.00214111
        3495       -0.36   -0.460509   0.0021407
        3496       -0.28   -0.460458  0.00214071
        3497       -0.28   -0.460406  0.00214072
        3498       -0.28   -0.460354  0.00214072
        3499       -0.44   -0.460349  0.00214012
        3500       -0.68   -0.460411  0.00214043
        3501       -0.52   -0.460428  0.00213989
        3502       -0.44   -0.460423  0.00213928
        3503       -0.52    -0.46044  0.00213874
        3504       -0.68   -0.460502  0.00213905
        3505       -0.68   -0.460565  0.00213935
        3506       -0.76    -0.46065  0.00214045
        3507       -0.52   -0.460667   0.0021399
        3508       -0.68    -0.46073  0.00214021
        3509       -0.44   -0.460724   0.0021396
        3510        -0.6   -0.460764  0.00213936
        3511       -0.68   -0.460826  0.00213966
        3512       -0.44    -0.46082  0.00213906
        3513       -0.52   -0.460837  0.00213852
        3514       -0.36   -0.460808  0.00213811
        3515       -0.52   -0.460825  0.00213756
        3516       -0.52   -0.460842  0.00213702
        3517       -0.52   -0.460859  0.00213648
        3518       -0.52   -0.460875  0.00213594
        3519        -0.6   -0.460915   0.0021357
        3520        -0.6   -0.460955  0.00213546
        3521       -0.44   -0.460949  0.00213486
        3522       -0.44   -0.460943  0.00213426
        3523       -0.36   -0.460914  0.00213385
        3524       -0.44   -0.460908  0.00213325
        3525       -0.44   -0.460902  0.00213265
        3526        -0.6   -0.460942  0.00213241
        3527        -0.6   -0.460981  0.00213217
        3528       -0.44   -0.460975  0.00213158
        3529        -0.6   -0.461014  0.00213134
        3530       -0.44   -0.461008  0.00213074
        3531       -0.52   -0.461025   0.0021302
        3532       -0.52   -0.461042  0.00212967
        3533       -0.52   -0.461059  0.00212913
        3534       -0.36    -0.46103  0.00212872
        3535       -0.44   -0.461024  0.00212812
        3536       -0.28   -0.460973  0.00212814
        3537       -0.44   -0.460967  0.00212754
        3538       -0.44   -0.460961  0.00212695
        3539       -0.36   -0.460932  0.00212654
        3540       -0.28   -0.460881  0.00212655
        3541        -0.6   -0.460921  0.00212632
        3542       -0.52   -0.460937  0.00212578
        3543       -0.68   -0.460999  0.00212608
        3544        -0.6   -0.461038  0.00212584
        3545       -0.68     -0.4611  0.00212614
        3546       -0.36   -0.461072  0.00212573
        3547       -0.36   -0.461043  0.00212532
        3548        -0.2    -0.46097    0.002126
        3549       -0.52   -0.460986  0.00212546
        3550       -0.52   -0.461003  0.00212493
        3551       -0.36   -0.460974  0.00212452
        3552       -0.44   -0.460968  0.00212393
        3553       -0.36    -0.46094  0.00212352
        3554        -0.6   -0.460979  0.00212329
        3555       -0.44   -0.460973   0.0021227
        3556       -0.28   -0.460922  0.00212271
        3557       -0.28   -0.460872  0.00212272
        3558       -0.52   -0.460888  0.00212219
        3559       -0.36    -0.46086  0.00212179
        3560        -0.6   -0.460899  0.00212155
        3561        -0.6   -0.460938  0.00212131
        3562       -0.52   -0.460955  0.00212078
        3563       -0.52   -0.460971  0.00212025
        3564       -0.36   -0.460943  0.00211985
        3565       -0.52   -0.460959  0.00211932
        3566       -0.44   -0.460953  0.00211873
        3567        -0.6   -0.460992   0.0021185
        3568       -0.28   -0.460942  0.00211851
        3569       -0.52   -0.460958  0.00211798
        3570       -0.52   -0.460975  0.00211745
        3571       -0.52   -0.460991  0.00211692
        3572       -0.52   -0.461008  0.00211639
        3573        -0.6   -0.461047  0.00211616
        3574        -0.6   -0.461086  0.00211592
        3575       -0.44    -0.46108  0.00211534
        3576       -0.28   -0.461029  0.00211536
        3577       -0.28   -0.460978  0.00211537
        3578       -0.36    -0.46095  0.00211497
        3579       -0.52   -0.460967  0.00211444
        3580       -0.52   -0.460983  0.00211391
        3581       -0.44   -0.460977  0.00211333
        3582       -0.52   -0.460994  0.00211281
        3583       -0.44   -0.460988  0.00211222
        3584       -0.44   -0.460982  0.00211164
        3585       -0.52   -0.460999  0.00211112
        3586       -0.44   -0.460993  0.00211054
        3587        -0.6   -0.461032   0.0021103
        3588       -0.44   -0.461026  0.00210972
        3589       -0.44    -0.46102  0.00210914
        3590       -0.28   -0.460969  0.00210916
        3591       -0.52   -0.460986  0.00210864
        3592       -0.52   -0.461002  0.00210811
        3593       -0.52   -0.461019  0.00210759
        3594       -0.44   -0.461013  0.00210701
        3595        -0.2    -0.46094  0.00210768
        3596       -0.44   -0.460934   0.0021071
        3597        -0.6   -0.460973  0.00210687
        3598       -0.36   -0.460945  0.00210647
        3599       -0.28   -0.460895  0.00210648
        3600        -0.2   -0.460822  0.00210714
        3601       -0.44   -0.460816  0.00210657
        3602       -0.44   -0.460811  0.00210599
        3603        -0.6   -0.460849  0.00210576
        3604       -0.52   -0.460866  0.00210524
        3605        -0.6   -0.460904  0.00210501
        3606       -0.44   -0.460899  0.00210443
        3607       -0.44   -0.460893  0.00210386
        3608       -0.44   -0.460887  0.00210328
        3609        -0.6   -0.460925  0.00210305
        3610       -0.36   -0.460898  0.00210266
        3611       -0.44   -0.460892  0.00210208
        3612       -0.36   -0.460864  0.00210169
        3613       -0.44   -0.460858  0.00210111
        3614       -0.36    -0.46083  0.00210072
        3615        -0.2   -0.460758  0.00210137
        3616       -0.52   -0.460774  0.00210086
        3617       -0.52   -0.460791  0.00210034
        3618       -0.36   -0.460763  0.00209994
        3619        -0.6   -0.460801  0.00209972
        3620       -0.68   -0.460862  0.00210001
        3621       -0.68   -0.460922   0.0021003
