#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        3066    0.778677    0.861959  0.00205756
        3067    0.779334    0.861932  0.00205707
        3068    0.780086    0.861906  0.00205657
        3069    0.780934    0.861879  0.00205607
        3070    0.781879    0.861853  0.00205557
        3071    0.782922    0.861828  0.00205506
        3072    0.784063    0.861802  0.00205454
        3073    0.785301    0.861777  0.00205403
        3074    0.786637    0.861753   0.0020535
        3075    0.788069    0.861729  0.00205298
        3076    0.789594    0.861706  0.00205244
        3077    0.791212    0.861683   0.0020519
        3078    0.792921     0.86166  0.00205136
        3079    0.794719    0.861639  0.00205081
        3080    0.796603    0.861617  0.00205025
        3081    0.798569    0.861597  0.00204969
        3082    0.800614    0.861577  0.00204912
        3083    0.802734    0.861558  0.00204854
        3084    0.804925     0.86154  0.00204796
        3085    0.807182    0.861522  0.00204737
        3086    0.809503    0.861505  0.00204678
        3087    0.811881    0.861489  0.00204618
        3088    0.814312    0.861474  0.00204557
        3089     0.81679    0.861459  0.00204496
        3090    0.819311    0.861446  0.00204434
        3091    0.821867    0.861433  0.00204372
        3092    0.824453    0.861421   0.0020431
        3093    0.827064     0.86141  0.00204247
        3094    0.829692      0.8614  0.00204183
        3095    0.832332     0.86139  0.00204119
        3096    0.834978    0.861382  0.00204055
        3097    0.837623    0.861374  0.00203991
        3098    0.840259    0.861367  0.00203926
        3099    0.842881    0.861361  0.00203861
        3100    0.845479    0.861356  0.00203796
        3101    0.848049    0.861352  0.00203731
        3102    0.850585    0.861348  0.00203665
        3103    0.853081    0.861346    0.002036
        3104     0.85553    0.861344  0.00203534
        3105    0.857925    0.861343  0.00203469
        3106    0.860259    0.861342  0.00203403
        3107    0.862528    0.861343  0.00203338
        3108    0.864724    0.861344  0.00203272
        3109    0.866842    0.861346  0.00203207
        3110    0.868877    0.861348  0.00203142
        3111    0.870825    0.861351  0.00203077
        3112    0.872679    0.861355  0.00203012
        3113    0.874437    0.861359  0.00202947
        3114    0.876093    0.861364  0.00202883
        3115    0.877644    0.861369  0.00202818
        3116    0.879085    0.861375  0.00202754
        3117    0.880413    0.861381   0.0020269
        3118    0.881625    0.861387  0.00202626
        3119    0.882717    0.861394  0.00202562
        3120    0.883688    0.861401  0.00202498
        3121    0.884534    0.861409  0.00202435
        3122    0.885256    0.861416  0.00202371
        3123     0.88585    0.861424  0.00202308
        3124    0.886315    0.861432  0.00202245
        3125     0.88665     0.86144  0.00202182
        3126    0.886855    0.861448  0.00202119
        3127    0.886929    0.861456  0.00202056
        3128    0.886873    0.861465  0.00201993
        3129    0.886688    0.861473   0.0020193
        3130    0.886374    0.861481  0.00201867
        3131    0.885933    0.861488  0.00201804
        3132    0.885365    0.861496  0.00201741
        3133    0.884673    0.861503  0.00201678
        3134    0.883859     0.86151  0.00201615
        3135    0.882925    0.861517  0.00201552
        3136    0.881876    0.861524  0.00201488
        3137    0.880713     0.86153  0.00201425
        3138    0.879441    0.861536  0.00201362
        3139    0.878064    0.861541  0.00201298
        3140    0.876589    0.861546  0.00201235
        3141    0.875019     0.86155  0.00201171
        3142    0.873361    0.861554  0.00201107
        3143    0.871619    0.861557  0.00201044
        3144      0.8698     0.86156   0.0020098
        3145    0.867909    0.861562  0.00200916
        3146    0.865954    0.861563  0.00200852
        3147    0.863939    0.861564  0.00200789
        3148    0.861871    0.861564  0.00200725
        3149    0.859757    0.861563  0.00200661
        3150    0.857605    0.861562  0.00200597
        3151    0.855423     0.86156  0.00200534
        3152    0.853218    0.861557   0.0020047
        3153    0.850998    0.861554  0.00200407
        3154    0.848769     0.86155  0.00200344
        3155     0.84654    0.861545  0.00200281
        3156    0.844318     0.86154  0.00200218
        3157    0.842112    0.861534  0.00200156
        3158     0.83993    0.861527  0.00200094
        3159    0.837778    0.861519  0.00200032
        3160    0.835663    0.861511   0.0019997
        3161    0.833592    0.861502  0.00199909
        3162    0.831573    0.861493  0.00199848
        3163    0.829611    0.861483  0.00199787
        3164    0.827713    0.861472  0.00199727
        3165    0.825885    0.861461  0.00199667
        3166    0.824134    0.861449  0.00199607
        3167    0.822465    0.861437  0.00199548
        3168    0.820884    0.861424  0.00199489
        3169    0.819395    0.861411  0.00199431
        3170    0.818002    0.861397  0.00199372
        3171    0.816709    0.861383  0.00199314
        3172    0.815519    0.861368  0.00199257
        3173    0.814433    0.861354    0.001992
        3174    0.813455    0.861339  0.00199143
        3175    0.812585    0.861323  0.00199086
        3176    0.811823    0.861308  0.00199029
        3177    0.811171    0.861292  0.00198973
        3178    0.810629    0.861276  0.00198917
        3179    0.810197     0.86126   0.0019886
        3180    0.809872    0.861244  0.00198804
        3181    0.809653    0.861227  0.00198749
        3182    0.809537    0.861211  0.00198693
        3183    0.809521    0.861195  0.00198637
        3184    0.809603    0.861179  0.00198581
        3185    0.809779    0.861163  0.00198525
        3186    0.810044    0.861147   0.0019847
        3187    0.810396    0.861131  0.00198414
        3188    0.810831    0.861115  0.00198358
        3189    0.811346    0.861099  0.00198302
        3190    0.811934    0.861084  0.00198246
        3191    0.812592    0.861069  0.00198189
        3192    0.813315    0.861054  0.00198133
        3193      0.8141    0.861039  0.00198076
        3194    0.814943    0.861025  0.00198019
        3195    0.815839     0.86101  0.00197962
        3196    0.816783    0.860997  0.00197905
        3197    0.817773    0.860983  0.00197848
        3198    0.818804     0.86097  0.00197791
        3199    0.819872    0.860957  0.00197733
        3200    0.820974    0.860944  0.00197675
        3201    0.822108    0.860932  0.00197617
        3202     0.82327    0.860921  0.00197559
        3203    0.824457    0.860909    0.001975
        3204    0.825667    0.860898  0.00197442
        3205    0.826897    0.860888  0.00197383
        3206    0.828144    0.860877  0.00197324
        3207    0.829406    0.860868  0.00197265
        3208    0.830683    0.860858  0.00197206
        3209    0.831973    0.860849  0.00197146
        3210    0.833275    0.860841  0.00197087
        3211    0.834586    0.860832  0.00197027
        3212    0.835906    0.860825  0.00196967
        3213    0.837232    0.860817  0.00196908
        3214    0.838564     0.86081  0.00196847
        3215      0.8399    0.860804  0.00196787
        3216     0.84124    0.860798  0.00196727
        3217    0.842583    0.860792  0.00196667
        3218    0.843929    0.860787  0.00196606
        3219    0.845276    0.860782  0.00196546
        3220    0.846623    0.860778  0.00196485
        3221    0.847968    0.860774  0.00196425
        3222    0.849312     0.86077  0.00196364
        3223    0.850653    0.860767  0.00196303
        3224     0.85199    0.860764  0.00196243
        3225    0.853322    0.860762  0.00196182
        3226    0.854649     0.86076  0.00196121
        3227    0.855967    0.860759  0.00196061
        3228    0.857278    0.860757     0.00196
        3229    0.858579    0.860757  0.00195939
        3230    0.859871    0.860757  0.00195878
        3231    0.861151    0.860757  0.00195818
        3232    0.862421    0.860757  0.00195757
        3233    0.863679    0.860758  0.00195697
        3234    0.864923    0.860759  0.00195636
        3235    0.866153    0.860761  0.00195576
        3236    0.867367    0.860763  0.00195516
        3237    0.868566    0.860765  0.00195455
        3238     0.86975    0.860768  0.00195395
        3239    0.870919    0.860771  0.00195335
        3240    0.872072    0.860775  0.00195275
        3241    0.873208    0.860779  0.00195215
        3242    0.874328    0.860783  0.00195155
        3243    0.875432    0.860787  0.00195096
        3244     0.87652    0.860792  0.00195036
        3245    0.877592    0.860797  0.00194977
        3246    0.878648    0.860803  0.00194918
        3247    0.879691    0.860809  0.00194858
        3248    0.880718    0.860815  0.00194799
        3249    0.881731    0.860821   0.0019474
        3250    0.882731    0.860828  0.00194682
        3251    0.883717    0.860835  0.00194623
        3252    0.884691    0.860842  0.00194565
        3253    0.885654     0.86085  0.00194506
        3254    0.886605    0.860858  0.00194448
        3255    0.887546    0.860866   0.0019439
        3256    0.888476    0.860875  0.00194332
        3257    0.889398    0.860883  0.00194275
        3258    0.890311    0.860892  0.00194217
        3259    0.891216    0.860902   0.0019416
        3260    0.892112    0.860911  0.00194102
        3261       0.893    0.860921  0.00194045
        3262     0.89388    0.860931  0.00193989
        3263    0.894752    0.860942  0.00193932
        3264    0.895614    0.860952  0.00193875
        3265    0.896468    0.860963  0.00193819
        3266    0.897311    0.860974  0.00193763
        3267    0.898144    0.860986  0.00193707
        3268    0.898967    0.860997  0.00193651
        3269    0.899781    0.861009  0.00193596
        3270    0.900582    0.861021   0.0019354
        3271     0.90137    0.861034  0.00193485
        3272    0.902144    0.861046   0.0019343
        3273    0.902903    0.861059  0.00193375
        3274    0.903646    0.861072   0.0019332
        3275     0.90437    0.861085  0.00193266
        3276    0.905076    0.861099  0.00193211
        3277    0.905762    0.861112  0.00193157
        3278    0.906425    0.861126  0.00193103
        3279    0.907066     0.86114  0.00193049
        3280    0.907683    0.861154  0.00192996
        3281    0.908276    0.861169  0.00192942
        3282    0.908846    0.861183  0.00192889
        3283     0.90939    0.861198  0.00192836
        3284    0.909907    0.861213  0.00192783
        3285    0.910399    0.861228   0.0019273
        3286    0.910864    0.861243  0.00192677
